date,borough,complaints_total,unique_complaints,topk_ABANDONED_VEHICLE_cnt,topk_BLOCKED_DRIVEWAY_cnt,topk_HEAT_HOT_WATER_cnt,topk_ILLEGAL_PARKING_cnt,topk_NOISE___RESIDENTIAL_cnt,topk_NOISE___STREET_SIDEWALK_cnt,topk_OTHER_cnt,topk_STREET_CONDITION_cnt,topk_UNSANITARY_CONDITION_cnt,temp_mean,temp_max,temp_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_mean,wind_gust_mean,cloud_cover_mean,census_income_borough_median,census_population_borough_sum,airbnb_listing_count,airbnb_price_mean,airbnb_price_median,airbnb_rating_mean,airbnb_total_reviews,airbnb_entire_home_pct,airbnb_per_1000_people_borough,day_of_week,is_weekend,month,temp_mean_lag1,temp_mean_ma7,precipitation_sum_lag1,precipitation_sum_ma7,complaints_total_ma7,log_complaints_total,event_day
2024-05-30,MANHATTAN,1964,1964,4,8,25,271,138,120,1288,44,66,17.558333333333334,21.7,13.9,0.7999999999999999,0.7999999999999999,0.0,12.9875,24.0375,51.333333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,3,0,5,19.01666666666667,19.9875,13.8,7.057142857142858,1856.571428571429,7.583247524303362,0
2024-05-31,MANHATTAN,2150,2150,11,13,35,215,196,187,1373,32,88,18.616666666666667,25.0,13.2,0.0,0.0,0.0,14.325,26.429166666666664,42.25,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,4,0,5,17.558333333333334,19.432142857142857,0.7999999999999999,7.057142857142858,1878.142857142857,7.67368812926773,0
2024-06-01,MANHATTAN,2215,2215,4,5,34,202,279,392,1244,23,32,20.854166666666668,28.1,13.1,0.0,0.0,0.0,10.6875,20.175,17.125,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,5,1,6,18.616666666666667,19.61428571428572,0.0,7.042857142857144,1953.2857142857144,7.703459047867175,0
2024-06-02,MANHATTAN,1958,1958,7,11,27,280,188,357,1018,30,40,21.20833333333333,27.3,14.2,0.0,0.0,0.0,10.491666666666667,19.98333333333333,94.41666666666669,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,6,1,6,20.854166666666668,19.776190476190475,0.0,7.028571428571429,2007.142857142857,7.580189417944541,0
2024-06-03,MANHATTAN,2277,2277,16,8,27,285,133,149,1537,39,83,23.6,30.0,17.5,0.2,0.2,0.0,7.3625,16.141666666666666,42.458333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,0,0,6,21.20833333333333,20.401190476190475,0.0,2.1142857142857143,2146.714285714286,7.731053144007127,0
2024-06-04,MANHATTAN,2073,2073,13,11,36,255,131,146,1374,44,63,20.65,25.6,16.0,0.0,0.0,0.0,10.341666666666669,20.33333333333333,58.75,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,1,0,6,23.6,20.214880952380952,0.2,2.1142857142857143,2131.714285714286,7.637234388789473,0
2024-06-05,MANHATTAN,2056,2056,9,10,34,270,115,196,1287,51,84,20.4625,26.2,14.7,6.800000000000001,6.800000000000001,0.0,10.725,21.679166666666664,86.04166666666667,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,2,0,6,20.65,20.42142857142857,0.0,1.1142857142857143,2099.0,7.629003889652957,0
2024-06-06,MANHATTAN,2034,2034,13,9,25,286,121,109,1355,47,69,23.21666666666667,27.8,19.4,40.5,40.5,0.0,12.7,27.71666666666667,75.83333333333333,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,3,0,6,20.4625,21.229761904761908,6.800000000000001,6.785714285714286,2109.0,7.618251097876695,0
2024-06-07,MANHATTAN,2241,2241,14,13,29,266,160,262,1400,36,61,22.879166666666663,28.5,17.2,0.3,0.3,0.0,11.141666666666666,22.25,39.833333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,4,0,6,23.21666666666667,21.838690476190475,40.5,6.828571428571428,2122.0,7.715123603632105,0
2024-06-08,MANHATTAN,2120,2120,6,14,27,212,282,414,1106,21,38,20.433333333333334,25.3,15.4,0.0,0.0,0.0,15.945833333333333,28.35833333333333,21.291666666666668,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,5,1,6,22.879166666666663,21.77857142857143,0.3,6.828571428571428,2108.428571428572,7.659642954564682,0
2024-06-09,MANHATTAN,2130,2130,5,9,33,189,229,485,1115,22,43,20.341666666666665,25.4,14.6,0.1,0.1,0.0,13.833333333333334,24.42083333333333,46.75,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,6,1,6,20.433333333333334,21.6547619047619,0.0,6.842857142857143,2133.0,7.664346632098617,1
2024-06-10,MANHATTAN,2053,2053,7,8,31,216,118,162,1397,39,75,19.475,24.5,14.6,0.0,0.0,0.0,12.254166666666668,22.9625,48.083333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,0,0,6,20.341666666666665,21.065476190476183,0.1,6.814285714285714,2101.0,7.627544390488503,0
2024-06-11,MANHATTAN,2087,2087,13,11,41,260,116,159,1355,59,73,18.95,23.4,13.9,1.1,1.1,0.0,7.8875,17.0875,62.25,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,1,0,6,19.475,20.82261904761905,0.0,6.971428571428571,2103.0,7.643961949002529,0
2024-06-12,MANHATTAN,2104,2104,9,10,23,269,129,152,1406,46,60,19.866666666666667,25.8,14.5,0.0,0.0,0.0,9.445833333333333,19.4375,46.083333333333336,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,2,0,6,18.95,20.7375,1.1,6.0,2109.8571428571427,7.652070746116482,0
2024-06-13,MANHATTAN,2201,2201,11,14,21,273,156,196,1432,37,61,22.02916666666667,29.0,13.9,0.0,0.0,0.0,15.420833333333334,27.6625,30.166666666666668,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,3,0,6,19.866666666666667,20.567857142857143,0.0,0.2142857142857142,2133.714285714286,7.697121317282625,0
2024-06-14,MANHATTAN,1976,1976,19,6,30,215,156,173,1304,25,48,23.0875,29.6,19.1,18.9,18.9,0.0,9.683333333333334,20.883333333333333,56.75,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,4,0,6,22.02916666666667,20.597619047619048,0.0,2.871428571428571,2095.8571428571427,7.589335823170617,0
2024-06-15,MANHATTAN,1956,1956,6,10,21,210,228,367,1058,23,33,21.766666666666666,27.4,17.1,0.0,0.0,0.0,14.545833333333334,25.8625,15.291666666666666,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,5,1,6,23.0875,20.788095238095234,18.9,2.871428571428571,2072.428571428572,7.579167967396076,0
2024-06-16,MANHATTAN,262,262,0,2,0,9,62,118,70,0,1,19.15833333333333,24.0,14.5,0.0,0.0,0.0,13.0875,24.6875,67.16666666666667,118161.0,1621398,8033,221.7716917714428,150.0,4.692301638291037,296887,0.6581600896302752,4.954366540479265,6,1,6,21.766666666666666,20.61904761904762,0.0,2.8571428571428568,1805.571428571429,5.572154032177765,0
2024-01-01,QUEENS,1887,1887,40,241,135,404,427,62,512,35,31,3.4375,7.7,-0.3,0.0,0.0,0.0,8.320833333333333,14.9,66.95833333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,1,,,,,,7.543273346705446,1
2024-01-02,QUEENS,2099,2099,112,192,185,380,129,18,937,86,60,-0.0291666666666666,5.7,-4.6,0.0,0.0,0.0,9.325,16.870833333333334,0.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,1,3.4375,,0.0,,,7.649692623711514,0
2024-01-03,QUEENS,2094,2094,104,211,167,423,136,13,935,56,49,1.5041666666666669,7.7,-2.3,0.0,0.0,0.0,9.275,16.962500000000002,54.833333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,1,-0.0291666666666666,1.6375,0.0,0.0,2026.6666666666667,7.647308832356238,0
2024-01-04,QUEENS,2024,2024,96,202,182,388,99,22,923,58,54,1.85,6.8,-3.0,0.0,0.0,0.0,14.866666666666667,25.579166666666666,55.25,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,1,1.5041666666666669,1.690625,0.0,0.0,2026.0,7.613324979540639,0
2024-01-05,QUEENS,2128,2128,76,216,271,380,106,27,957,44,51,-1.7833333333333332,3.1,-5.3,0.0,0.0,0.0,11.745833333333332,21.77916666666667,22.58333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,1,1.85,0.9958333333333332,0.0,0.0,2046.4,7.663407664893479,0
2024-01-06,QUEENS,1748,1748,67,248,218,356,170,17,626,17,29,-0.875,2.8,-5.2,11.8,4.2,5.32,12.995833333333332,22.1125,94.45833333333331,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,1,-1.7833333333333332,0.6840277777777778,0.0,1.9666666666666668,1996.6666666666667,7.466799475018602,0
2024-01-07,QUEENS,1639,1639,51,183,216,372,193,22,554,21,27,1.4416666666666669,2.5,-0.5,6.5,5.1,0.98,16.558333333333334,29.433333333333334,86.04166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,1,-0.875,0.7922619047619047,11.8,2.6142857142857143,1945.571428571429,7.402451520818244,0
2024-01-08,QUEENS,2158,2158,113,199,205,438,99,17,994,44,49,1.3375,6.3,-3.6,0.0,0.0,0.0,11.633333333333333,21.02083333333333,12.958333333333334,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,1,1.4416666666666669,0.4922619047619048,6.5,2.6142857142857143,1984.2857142857144,7.677400430514807,0
2024-01-09,QUEENS,2226,2226,69,195,217,343,69,9,1202,50,72,3.9,13.1,-4.6,38.0,38.0,0.0,22.104166666666668,37.50416666666667,95.125,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,1,1.3375,1.0535714285714286,0.0,8.042857142857143,2002.4285714285716,7.708410667257367,0
2024-01-10,QUEENS,2677,2677,101,204,182,405,88,27,1527,73,70,8.895833333333334,13.8,5.2,21.700000000000003,21.700000000000003,0.0,26.991666666666664,49.00416666666666,65.54166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,1,3.9,2.1095238095238096,38.0,11.142857142857142,2085.714285714286,7.892825526251117,0
2024-01-11,QUEENS,2309,2309,108,183,200,466,123,25,1096,55,53,4.420833333333333,8.1,0.1,0.0,0.0,0.0,14.241666666666667,25.691666666666663,28.541666666666668,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,1,8.895833333333334,2.4767857142857146,21.700000000000003,11.142857142857142,2126.428571428572,7.745002803515839,0
2024-01-12,QUEENS,2151,2151,124,205,163,459,102,28,963,55,52,4.154166666666667,8.1,-2.0,4.0,4.0,0.0,12.9375,23.21666666666667,68.375,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,1,4.420833333333333,3.325,0.0,11.714285714285714,2129.714285714286,7.674152921281675,0
2024-01-13,QUEENS,1962,1962,64,218,151,351,144,19,962,24,29,8.854166666666666,14.6,1.1,19.7,19.7,0.0,27.4875,49.24166666666667,55.25,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,1,4.154166666666667,4.714880952380952,4.0,12.842857142857143,2160.285714285714,7.582229194276461,0
2024-01-14,QUEENS,2069,2069,58,239,310,413,174,30,780,33,32,-0.0625,6.3,-4.4,0.5,0.1,0.28,22.54583333333333,40.7625,23.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,1,8.854166666666666,4.5,19.7,11.985714285714286,2221.714285714286,7.635303886259415,0
2024-01-15,QUEENS,1976,1976,70,193,437,343,130,14,696,46,47,-3.4166666666666665,-0.8,-5.8,1.1,0.0,0.77,8.8375,17.3,74.83333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,1,-0.0625,3.820833333333333,0.5,12.142857142857142,2195.714285714286,7.589335823170617,1
2024-01-16,QUEENS,1973,1973,37,190,426,293,96,11,830,39,51,-2.895833333333333,-0.9,-6.3,9.2,4.2,3.5,14.075,25.52916666666667,87.41666666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,1,-3.4166666666666665,2.85,1.1,8.028571428571428,2159.5714285714284,7.587817219993427,0
2024-01-17,QUEENS,2527,2527,50,209,492,320,93,11,1241,54,57,-6.495833333333334,-4.2,-8.9,0.0,0.0,0.0,18.575,32.05833333333333,0.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,1,-2.895833333333333,0.6511904761904762,9.2,4.928571428571429,2138.1428571428573,7.835183755266748,0
2024-01-18,QUEENS,2849,2849,61,184,588,356,90,13,1412,66,79,-3.2875,0.4,-6.8,0.3,0.0,0.28,11.233333333333334,20.27083333333333,90.41666666666669,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,1,-6.495833333333334,-0.45,0.0,4.971428571428571,2215.285714285714,7.955074273262696,0
2024-01-19,QUEENS,2084,2084,49,188,359,368,114,7,894,44,61,-2.533333333333333,-0.9,-4.6,2.7,0.0,1.89,10.870833333333332,18.995833333333334,97.625,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,1,-3.2875,-1.405357142857143,0.3,4.785714285714286,2205.714285714286,7.642524134232902,0
2024-01-20,QUEENS,1739,1739,36,187,435,293,138,14,579,31,26,-6.241666666666667,-3.3,-8.1,0.0,0.0,0.0,20.966666666666665,35.71666666666666,51.875,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,1,-2.533333333333333,-3.561904761904762,2.7,1.9714285714285715,2173.8571428571427,7.461640392208575,0
2024-01-21,QUEENS,1814,1814,44,188,424,317,165,12,600,13,51,-4.908333333333333,-1.1,-7.5,0.0,0.0,0.0,19.291666666666668,33.225,7.958333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,1,-6.241666666666667,-4.254166666666667,0.0,1.9,2137.428571428572,7.503840746698951,0
2024-01-22,QUEENS,2273,2273,62,215,299,363,131,17,1049,59,78,-2.3041666666666667,3.6,-6.9,0.0,0.0,0.0,12.245833333333332,21.375,51.66666666666666,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,1,-4.908333333333333,-4.095238095238095,0.0,1.7428571428571429,2179.8571428571427,7.729295674310482,0
2024-01-23,QUEENS,2162,2162,80,215,202,370,115,9,1050,70,51,1.1166666666666667,4.6,-1.0,1.7,1.7,0.0,8.658333333333333,15.095833333333331,92.625,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,1,-2.3041666666666667,-3.5220238095238097,0.0,0.6714285714285715,2206.8571428571427,7.679251425953058,0
2024-01-24,QUEENS,2071,2071,72,193,165,354,128,21,1024,65,49,3.045833333333333,5.6,0.1,3.5,3.5,0.0,6.445833333333333,9.695833333333333,99.79166666666669,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,1,1.1166666666666667,-2.1589285714285715,1.7,1.1714285714285713,2141.714285714286,7.636269603379373,0
2024-01-25,QUEENS,2123,2123,81,193,129,387,95,22,1084,84,48,8.950000000000001,11.4,6.8,5.4,5.4,0.0,10.558333333333334,18.3,100.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,1,3.045833333333333,-0.4107142857142857,3.5,1.9,2038.0,7.66105638236183,0
2024-01-26,QUEENS,2265,2265,87,207,129,434,136,30,1110,77,55,5.979166666666667,8.3,3.2,4.5,4.5,0.0,9.341666666666669,17.404166666666665,93.91666666666669,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,1,8.950000000000001,0.805357142857143,5.4,2.157142857142857,2063.8571428571427,7.725771441587952,0
2024-01-27,QUEENS,1802,1802,59,178,119,414,223,54,699,36,20,5.383333333333333,8.6,2.8,0.0,0.0,0.0,8.533333333333333,15.733333333333334,95.29166666666669,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,1,5.979166666666667,2.4660714285714285,4.5,2.157142857142857,2072.8571428571427,7.497207223203318,0
2024-01-28,QUEENS,1824,1824,42,236,180,446,202,13,658,25,22,3.3000000000000003,4.2,2.3,21.3,21.3,0.0,17.679166666666667,30.445833333333336,100.0,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,1,5.383333333333333,3.638690476190477,0.0,5.200000000000001,2074.285714285714,7.509335266016592,0
2024-01-29,QUEENS,2310,2310,76,192,238,430,103,25,1082,91,73,2.8125,5.8,-0.6,0.7000000000000001,0.7000000000000001,0.0,17.587500000000002,30.320833333333336,79.33333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,1,3.3000000000000003,4.369642857142857,21.3,5.3,2079.5714285714284,7.745435610274381,0
2024-01-30,QUEENS,2377,2377,93,221,218,434,119,21,1083,125,63,0.5083333333333333,4.3,-4.0,0.0,0.0,0.0,9.766666666666667,18.141666666666666,59.958333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,1,2.8125,4.282738095238095,0.7000000000000001,5.057142857142857,2110.285714285714,7.774015077250727,0
2024-01-31,QUEENS,2176,2176,108,183,217,388,98,16,1024,88,54,2.004166666666667,4.4,-2.2,0.2,0.2,0.0,8.058333333333334,14.858333333333333,83.66666666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,1,0.5083333333333333,4.133928571428571,0.0,4.585714285714286,2125.285714285714,7.685703061234547,0
2024-02-01,QUEENS,2391,2391,88,195,177,424,89,25,1227,98,68,2.4916666666666667,9.0,-3.4,0.6000000000000001,0.6000000000000001,0.0,9.970833333333331,16.916666666666668,70.75,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,2,2.004166666666667,3.2113095238095237,0.2,3.9,2163.5714285714284,7.779885115070522,0
2024-02-02,QUEENS,2076,2076,86,190,135,340,108,17,1084,76,40,3.6875,6.0,1.4,6.3,6.3,0.0,12.641666666666666,21.445833333333336,72.91666666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,2,2.4916666666666667,2.883928571428572,0.6000000000000001,4.1571428571428575,2136.5714285714284,7.638679823876112,0
2024-02-03,QUEENS,1829,1829,64,212,146,431,177,68,670,36,25,1.025,6.0,-3.2,0.0,0.0,0.0,16.483333333333334,29.429166666666664,9.5,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,2,3.6875,2.261309523809524,6.3,4.1571428571428575,2140.428571428572,7.512071245835466,0
2024-02-04,QUEENS,1840,1840,65,185,153,473,228,37,627,32,40,0.8999999999999999,7.5,-3.8,0.0,0.0,0.0,11.154166666666669,19.929166666666667,0.3333333333333333,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,6,1,2,1.025,1.918452380952381,0.0,1.1142857142857143,2142.714285714286,7.518064181233078,0
2024-02-05,QUEENS,2300,2300,93,219,184,437,102,21,1076,108,60,0.8916666666666667,7.1,-3.2,0.0,0.0,0.0,16.912499999999998,28.825,0.75,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,0,0,2,0.8999999999999999,1.6440476190476192,0.0,1.0142857142857142,2141.285714285714,7.741099090035366,0
2024-02-06,QUEENS,2310,2310,84,173,267,450,100,17,1027,120,72,-0.2791666666666666,5.7,-4.9,0.0,0.0,0.0,13.595833333333331,24.441666666666663,0.125,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,1,0,2,0.8916666666666667,1.531547619047619,0.0,1.0142857142857142,2131.714285714286,7.745435610274381,0
2024-02-07,QUEENS,2186,2186,81,195,158,456,118,30,961,108,79,1.5416666666666667,8.1,-3.7,0.0,0.0,0.0,8.641666666666667,16.075,18.375,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,2,0,2,-0.2791666666666666,1.4654761904761904,0.0,0.9857142857142857,2133.1428571428573,7.690286020676768,0
2024-02-08,QUEENS,2060,2060,84,194,131,425,98,8,994,80,46,2.3375,10.0,-3.8,0.0,0.0,0.0,6.554166666666667,12.941666666666668,50.958333333333336,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,3,0,2,1.5416666666666667,1.443452380952381,0.0,0.9,2085.8571428571427,7.630946580890459,0
2024-02-09,QUEENS,1966,1966,77,208,69,408,148,51,887,80,38,5.254166666666666,11.4,0.9,0.0,0.0,0.0,10.129166666666666,17.5625,70.54166666666667,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,4,0,2,2.3375,1.6672619047619046,0.0,0.0,2070.1428571428573,7.584264818389059,0
2024-02-10,QUEENS,2249,2249,65,190,75,449,239,71,1083,38,39,8.450000000000001,15.9,1.8,0.1,0.1,0.0,10.558333333333334,17.695833333333333,99.58333333333331,75526.0,2246739,3760,123.86329787234042,98.0,4.736821295143213,164386,0.4215425531914893,1.673536623524139,5,1,2,5.254166666666666,2.7279761904761903,0.0,0.0142857142857142,2130.1428571428573,7.718685495198466,1
